STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SOURCE,Source of water,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,DES,Total gross abstraction,M3,Cubic metres,DES,Desalinated water,2017,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,DES,Total gross abstraction,M3,Cubic metres,DES,Desalinated water,2018,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,DES,Total gross abstraction,M3,Cubic metres,DES,Desalinated water,2019,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,DES,Total gross abstraction,M3,Cubic metres,DES,Desalinated water,2020,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,DES,Total gross abstraction,M3,Cubic metres,DES,Desalinated water,2021,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2000,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2001,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2002,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2003,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2004,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2005,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2006,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2007,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2008,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2009,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2010,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2011,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2012,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2013,,0.07,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2014,,0.07,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2015,,0.04,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2016,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2017,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2018,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2019,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2020,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,NF,Non-freshwater,2021,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2000,,7.77,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2001,,7.21,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2002,,5.41,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2003,,4.32,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2004,,3.24,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2005,,3.26,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2006,,3.73,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2007,,3.87,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2008,,2.33,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2009,,2.12,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2010,,2.62,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2011,,2.88,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2012,,2.41,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2013,,2.73,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2014,,9.32,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2015,,41.26,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2016,,48.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2017,,58.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2018,,56.27,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2019,,63.86,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2020,,70.03,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,NF_TOT,Total gross abstraction,M3,Cubic metres,NF,Non-freshwater,2021,,72.13,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2003,,0.04,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2004,,0.02,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2005,,0.02,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2006,,0.01,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2007,,0.01,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2008,,0.02,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2009,,0.01,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2010,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2011,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2012,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2013,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2014,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2015,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2016,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2017,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2018,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2019,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2020,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,PUB_MET,Basic metals,M3,Cubic metres,PUBLIC,Public water supply,2021,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2003,,3042.31,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2004,,3006.91,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2005,,2667,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2006,,2318,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2007,,1978.29,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2008,,1983.15,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2009,,2137.46,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2010,,394.43,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2011,,267.49,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2012,,350.92,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2013,,156.67,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2014,,118.31,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2015,,142.03,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2016,,70.96,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2017,,21.22,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2018,,14.23,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2019,,11.59,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2020,,130.68,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_ELECCOOL,Electricity production (cooling),M3,Cubic metres,SELF,Self- and other water supply,2021,,87.02,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2003,,1.55,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2004,,1.32,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2005,,1.37,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2006,,1.42,,E,Estimated value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2007,,1.47,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2008,,2.42,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2009,,1.44,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2010,,1.83,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2011,,1.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2012,,1.36,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2013,,1.32,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2014,,1.32,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2015,,1.52,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2016,,1.39,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2017,,1.56,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2018,,1.62,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2019,,1.66,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,LTU,Lithuania,A,Annual,SELF_PAPER,Paper products,M3,Cubic metres,SELF,Self- and other water supply,2020,,1.46,,A,Normal value,6,Millions,1,One
